公司代碼,工作代碼,工作名稱,工資待遇,工資待遇(最低),工資待遇(最高),工作性質,工作敘述,需求人數,經驗要求,學歷要求,科系要求,語文條件,語言能力,擅長工具,工作技能,其他條件,應徵人數,經度,緯度
10ww9gpk,6zegp,APTD Data Scientist,待遇面議,0,0,資料庫管理人員/其他資訊專業人員/半導體工程師,"The Advanced Packaging Technology Development group supports Micron with packaging solutions for wafer and die level forms. As a Data Scientist in the Advanced Packaging Technology Development department, there are tons of data from all AOI and metrology tools during the latest packaging product development. You will make value out of data and build practical intelligent predictive and recommender applications. You will ensure the application is thoroughly tested over large datasets to deeply identify the bounding conditions where they work and where they fail. You will be responsible for evolving of advanced IC packaging and next generation 3D Interconnect (3DI) projects. You will have the opportunity to design and implement optimum data structures in the appropriate data management system within Hadoop, Teradata, SQL Server, etc to satisfy the performance and accuracy requirements of newly developed data science and machine learning applications.  The scope of work involves many emerging and existing forms of inspection and metrology, for both package level and wafer level forms, and requires exceptional analytical and statistical skills. You will be a part of the 3DI/Through Silicon Via process team dedicated to vertical stacked memory die products.

 

Your responsibilities will include, but are not limited to, the following: 

Design and implement optimum data structures in the appropriate data management system within Hadoop, Teradata, SQL Server, etc to satisfy the performance and accuracy requirements
Identify and select the optimum methods of access for each data source (real-time/streaming, delayed, static)
Resolve transformation requirements and develop processes to bring structured and unstructured data from the source to a new physical Data Model
Work with Data Scientists to implement strategies for cleaning and preparing data for analysis, to develop data imputation algorithms, and optimize performance of data retrieval and machine learning systems
Identify and understand the data sources that are meaningful to the business problem
Define and follow data quality objectives for the solution and data integrity
Translate analysis requirements into data requirements
Optimize table schema based on usage patterns. Actively participate in growing and developing the team of data engineers
Ensure that the data is fit to use for data science applications",1人,不拘,碩士以上,資訊管理相關/數學及電算機科學學科類/電機電子工程相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,"Experienced in developing ETL/ELT processes using SSIS and/or Apache Ni-Fi Experienced in and deep knowledge of Teradata architecture and tools Experienced in Hadoop, Hive, HBASE, Spark (including tuning of data structures) Required: Proficient with one or more high-level client, object-oriented languages listed: (C#, JAVA, Python, Scala) Fluent in relational databases design and SQL Knowledge of AirFlow and/or another platform for managing the end-to-end machine learning lifecycle is a plus Strong development skills Strong data validation skills Experience working with streaming data Motivation to evolve skillset via internal and external education opportunities Display a positive attitude toward Micron and its policies Organize tasks for maximum efficiency, incorporating department priorities Excellent multi-tasking, time-management, organization and prioritization skills Establish and maintain effective relationships Communicate complex analysis in a succinct and actionable manner Ability to plan, drive and complete projects effectively Critical thinking skills Strong written and verbal communication skills Detailed oriented and able to follow complex procedures Prioritize responsibilities and lead multiple tasks Continuously learn and self-improve Identify, develop, propose, and implement effective plans to improve overall efficiency Organize and expertly facilitate meetings and project teams Analytical problem-solving skill Experience data scientist background is preferable Computer Science, Software Engineering, Electrical Engineering, Applied Mathematics",0~5人應徵,120.7240916,24.3181102
10ww9gpk,72pvw,Senior Data Scientist,待遇面議,0,0,演算法開發工程師/其他資訊專業人員,"Micron’s global footprint is designed to deliver comprehensive customer collaboration, support and quality around the world and throughout the product lifecycle. Taiwan plays a meaningful role in strengthening Micron’s position in leading-edge DRAM.

 

Micron’s Taiwan sites include sales and technical support in Taipei along with state-of-the-art fabrication facilities in Taichung and Taoyuan that together comprise the company’s DRAM Center of Perfection. The Center’s goal is to achieve the most efficient and effective technology transfer and manufacturing ramp by combining front- and back-end manufacturing, product engineering and technology development roles.

 

Responsibilities and Tasks

Work with an international team of data scientists, data engineers, software engineers, process and equipment engineers, process integration engineers, yield enhancement engineers, R&D, etc. in a collaborative manner to develop new data science solutions that improve quality, improve yield, reduce deviations, improve manufacturing cycle time, reduce cost, extend manufacturing capabilities, etc.
Strong knowledge in IIoT technology stack ranging from sensors, edge intelligence and gateways to IIoT platform, good experience and exposures in IIoT solution implementation.
Draw from a broad background of data-mining techniques in mathematics, statistics, information technology, machine learning, data engineering, design of experiments (DOE), visualization, etc. to discover insightful patterns in semiconductor manufacturing data
Work on projects and develop solutions that would be of high impact to various areas at all manufacturing fabs
Work closely with IT and Supplier on data management, taking an idea, access and prepare necessary data, work with data scientists to create machine learning models, develop it to an application with intuitive user interface, integrate with any pre-existing systems, demonstrate successful use cases and wins, etc.
Developing new or enhancing prior data acquisition and ETL pipelines from various sources into big data ecosystem.
Working with various scientific data such as equipment sensor data and logs, image and various types of signals, manufacturing process data, etc. to extract meaningful information for analytics
Creating intuitive user interface for interactive data visualization to explain insights from data
Qualifications

At least 5 years of work experience in data science solution implementation
Full stack development experience prefers though not a must
Degree in Mathematics, Statistics, Machine Learning or related field
Strong communication skills with a demonstrable ability to lead multiple teams/projects in parallel, reporting to senior executives
Strong analytical and creative problem-solving skills
Strategically focused, impact oriented, highly organized and adaptable.",1人,5年以上,大學以上,資訊工程相關/電機電子工程相關/其他數學及電算機科學相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"B.S/M.S degree in Science, Computer Science, Industrial Engineering or any other engineering discipline with extensive programming exposure  Good hands on programming experience (eg Java, C++, python, etc)  Strong communication skills (written, verbal and presentation) Willing to travel and enjoy working in diverse environment  Any exposure to below will be advantageous Scala, Python in Hadoop ecosystem (Spark, Hive, HBase, etc.) ETL, Database (MS SQL, Oracle, MySQL, Snowflake, etc.) Image processing (OpenCV, Python PIL, scikit-image, etc.) Web Development (Angular, typescript, css, Node.js, etc) Mobile app development (Ionic framework, apache cordova, etc)",0~5人應徵,120.7240916,24.3181102
10ww9gpk,72pvw,Senior Data Scientist,待遇面議,0,0,演算法開發工程師/其他資訊專業人員,"Micron’s global footprint is designed to deliver comprehensive customer collaboration, support and quality around the world and throughout the product lifecycle. Taiwan plays a meaningful role in strengthening Micron’s position in leading-edge DRAM.

 

Micron’s Taiwan sites include sales and technical support in Taipei along with state-of-the-art fabrication facilities in Taichung and Taoyuan that together comprise the company’s DRAM Center of Perfection. The Center’s goal is to achieve the most efficient and effective technology transfer and manufacturing ramp by combining front- and back-end manufacturing, product engineering and technology development roles.

 

Responsibilities and Tasks

Work with an international team of data scientists, data engineers, software engineers, process and equipment engineers, process integration engineers, yield enhancement engineers, R&D, etc. in a collaborative manner to develop new data science solutions that improve quality, improve yield, reduce deviations, improve manufacturing cycle time, reduce cost, extend manufacturing capabilities, etc.
Strong knowledge in IIoT technology stack ranging from sensors, edge intelligence and gateways to IIoT platform, good experience and exposures in IIoT solution implementation.
Draw from a broad background of data-mining techniques in mathematics, statistics, information technology, machine learning, data engineering, design of experiments (DOE), visualization, etc. to discover insightful patterns in semiconductor manufacturing data
Work on projects and develop solutions that would be of high impact to various areas at all manufacturing fabs
Work closely with IT and Supplier on data management, taking an idea, access and prepare necessary data, work with data scientists to create machine learning models, develop it to an application with intuitive user interface, integrate with any pre-existing systems, demonstrate successful use cases and wins, etc.
Developing new or enhancing prior data acquisition and ETL pipelines from various sources into big data ecosystem.
Working with various scientific data such as equipment sensor data and logs, image and various types of signals, manufacturing process data, etc. to extract meaningful information for analytics
Creating intuitive user interface for interactive data visualization to explain insights from data
Qualifications

At least 5 years of work experience in data science solution implementation
Full stack development experience prefers though not a must
Degree in Mathematics, Statistics, Machine Learning or related field
Strong communication skills with a demonstrable ability to lead multiple teams/projects in parallel, reporting to senior executives
Strong analytical and creative problem-solving skills
Strategically focused, impact oriented, highly organized and adaptable.",1人,5年以上,大學以上,資訊工程相關/電機電子工程相關/其他數學及電算機科學相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"B.S/M.S degree in Science, Computer Science, Industrial Engineering or any other engineering discipline with extensive programming exposure  Good hands on programming experience (eg Java, C++, python, etc)  Strong communication skills (written, verbal and presentation) Willing to travel and enjoy working in diverse environment  Any exposure to below will be advantageous Scala, Python in Hadoop ecosystem (Spark, Hive, HBase, etc.) ETL, Database (MS SQL, Oracle, MySQL, Snowflake, etc.) Image processing (OpenCV, Python PIL, scikit-image, etc.) Web Development (Angular, typescript, css, Node.js, etc) Mobile app development (Ionic framework, apache cordova, etc)",0~5人應徵,120.7240916,24.3181102
1a2x6bkccy,69dkx,Data Scientist- Video Analytic,待遇面議,0,0,軟體專案主管/電腦系統分析師/軟體設計工程師,"Duties:
•	Selecting features, labeling, building and optimizing classifiers using machine
 learning techniques;
•	Design data mining and machine learning algorithms for object recognition, detection and video analytic;
•	Work with project teams to drive the best market fit product; and
•	Generating POC for project evaluations",1~2人,5年以上,碩士以上,數學及電算機科學學科類,中文,聽 /精通、說 /精通、讀 /精通、寫 /精通,C/C#/C++/C++.Net/Python,軟體工程系統開發,"Requirements: •	MPhil or above in machine learning related research; •	At least 3 years of experience in Data Science, Data Analysis, Data Mining or  creation of algorithms/data models; •	Proven expertise in robotic learning, active learning, reinforcement learning or speech / NLP analysis; •	Experience in Neural Network Programming and Deep Learning framework; •	Strong proficiency in Python, C, C++, C# or related programming languages. •	Possessing of advanced knowledge in Machine Learning, Artificial  Intelligence and Computer Vision. •	Strong numerical and reasoning skills with good understanding in product development process; and •	Good command of English in both written and verbal",6~10人應徵,121.5428511,25.0519461
9kgoqw8,5jen4,【Analysis】Data analyst - 2000288,待遇面議,0,0,市場調查／市場分析,"Job description: Use a multitude of end-device and end-user data to develop comprehensive and innovative approaches to extract knowledge and insight to power business decisions at product, marketing, e-commerce and procurement fronts, and ultimately deliver business values.",1人,3年以上,碩士以上,,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,Python/R/MS SQL,,"Desired candidate: Minimum of Masters degree in the fields of Computer Science, Statistics or Applied Mathematics preferred. Minimum of 3 years of Data Science experience is required.  Background:  Personality: Self-motivated, passionate about the use of data to drive business development, enjoy being challenged by the best and create world-shaping impact.  Education: Master’s degree  Skills:  1. Expertise in database technology with solid understanding and hands-on skills with SQL Server.  2. Proficiency in Python and data analysis toolkits such as: pandas, scikit-learn, matplotlib, etc.  3. Experience in cloud data platforms such as GCP, AWS and Azure.  4. Experience in digital marketing, Google analytic, CRM and eCommerce.  Work experience:  1. Use deep learning and analytical techniques to create scalable solutions for business problems  2. Design, development and evaluation of models for predictive learning, content ranking, and anomaly detection  3. Analyze and extract relevant information from big data to help automate and optimize key processes  4. Design, develop and manage big data-driven predictive models to solve for product experience and improve user engagement using machine learning, user pattern recognition, and data modeling.  5. Analyze data covering a wide range of information from user profile to user behavior signals. Identify new engagement patterns through data analysis.  6. Experience across key digital marketing properties including, but not limited to, owned websites and social media (Facebook, Twitter, YouTube, Instagram, etc.)  7. Ability to synthesize data with user insights that assist in the development of campaigns and content that resonate with the target audience.  優先面試經濟部工業局DIGI⁺ Talent計畫之結訓研習生(BD)",6~10人應徵,121.6473738,25.0605492
1a2x6bkjk0,6j8ye,資料科學家 Data Scientist,待遇面議,0,0,軟體設計工程師/演算法開發工程師,"Job Description: /- Data scientist (data mining, data modeling, data analysis, machine learning applications and other AI domain algorithm applications)/- Mining big data, analyzing relevant application scenarios and developing AI industry solutions./ /Requirements:/- Master degree or above in Statistic, Mathematics, Computer Science or related degree./- Adequate expertise and ability to propose projects and methods, at least in one or more of the following technology/industry areas: big data analysis, machine learning, NLP, retail, manufacturing, IOT, environmental research, medical Informatics, logistics or supply chain research./- Deep understanding of algorithms and AI/- Master big data foundation support framework is preferred: Hadoop/Spark(Map/Reduce, HBase/Hive/HDFS, Streaming, Kafka, Flume, Yarn), ElesticsSearch/Solr, Redis and so on./- Proficiency in at least one or more of : Java, Python, R, SAS/SPSS, C, C++, Maple, Go, Ruby, JavaScript, SQL./- Strong paper or patent publication record is preferred./- Excellent communication skills./- Fluent English is preferred./",1~2人,2年以上,碩士以上,資訊工程相關/數理統計相關/應用數學相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Java/Python,,,0~5人應徵,112.408588,23.042679
10ww9gpk,6apgn,IT Data Engineer - DevOPS - Taichung,待遇面議,0,0,資料庫管理人員,,1人,2年以上,大學以上,資訊管理相關/資訊工程相關/其他數學及電算機科學相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"Others Bachelor's Degree in Computer Science, Software Engineering, Electrical Engineering, Applied Mathematics, or a related field of study; Masters' Degree is desired but not required",0~5人應徵,120.7240993,24.3181706
d682114,392td,"Clinical Data Analyst -Taipei, Taiwan",待遇面議,0,0,醫藥研發人員/生物科技研發人員/護理師及護士,"• Utilize current study documentation including protocol, Case Report Forms (CRFs), Cleaning guidelines etc./• Conduct in-house data review/• Generate and close queries or apply self evident corrections to the data according to the relevant guidelines/• Identify and report protocol violations/• Manual and Patient Profile review, issue queries/• Conduct reconciliation of SAEs, send out queries as required and notify relevant Safety Groups of possible issues for their action/• Track and integrate queries/• Perform clinical coding if appropriate to role within the project team/• Ensure all documents coded for submission to central files/• Lock site(s) within EDC system - remove user's data modification privileges/• Interact with site (via mail) as required/• Perform early and final database QC activities/• Update all relevant tracking system on an ongoing basis/• Inform responsible CDA coordinator of work status regularly/• Keep manager informed about work progress and any issues to avoid surprises. Requires regular interaction / supervision by Manager or assigned mentor/• Maintain a working knowledge and ensure compliance with applicable ICH-GCP Guidelines, local regulatory requirements and PAREXEL WSOP and stud specific procedure/• Complete routine administrative tasks in a timely manner (e.g. timesheets, metrics, travel expense claims",1~3人,1年以上,碩士以上,醫藥衛生學科類,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,"Skills -Excellent interpersonal, verbal and written communication skills -Excellent computer skills including but not limited to the knowledge of Clinical Trial/Data Management Systems, PMED, IVRS, MS-Office products such as Excel, Word. -Sound awareness of all relevant regulations, including GCP -Posses a thorough understanding of the various tasks related to project initiation, ongoing monitoring / processing and lock -Carefully weighs the priority of project tasks and directs team accordingly -Understands the strengths and development areas of team members -Ability to lead a 'virtual', global team as required -Gives others appropriate latitude to make decisions -Looks for win-win solutions to solve problems -Ability to make appropriate decisions in ambiguous situations -Ability to solve problems by using a logical, systematic, sequential approach -Communicate and work effectively with clients -Enlists the support of team members in meetings goals -Proposes new approaches, methods or technologies  -Anticipates how others will react to situations  -Effective time management in order to meet daily metrics or team objectives -Shows commitment to and performs consistently high quality work -Plans and delivers verbal and written communications that persuade the intended audience -Willing and able to travel as required ' local or international",11~30人應徵,121.576957,25.028702
1a2x6biill,73b7w,Associate Professor – Institute of Data Science,待遇面議,0,0,教授／副教授／助理教授,"Ref. No: #21221-IDS02

The City University of Macau is now inviting applications for the following positions:
-	Associate Professor in Computer Science / Information Technology / Mathematics and Statistics

City University of Macau is a private but not-for-profit institution. As a comprehensive university in Macau, the University offers an array of Bachelor’s, Master’s and Doctoral degree programs as well as professional courses. It is dedicated to academic excellence and strives to provide students with a rich learning experience that will open their door to the international scene through its continuous expansion of global partnerships. The University upholds its mission to nurture outstanding talents and deliver applicable programs that will serve the evolving needs of Macau and the wider region.

Job Description
To participate in the University’s research and teaching activities, specifically in data science and closely related areas, as follows: 
1.	To undertake internationally leading research within the field of data science, with a preference in any of the following areas: machine learning for large or complex data sets, data processing and integration from heterogeneous sources (text, images, signals, video, social, bio, economical, etc.), data visualization for large or complex data sets, data streams processing, data storage and management.
-	Carrying out original research, individually or collaboratively, leading to the dissemination/publication of results in high quality internationally peer-reviewed academic journals and conferences. 
-	Identifying and securing funding for new research contracts and grants. 
-	Contributing to the multi-disciplinary research activities within the University and through the Data Science Institute 
-	Maximizing impact from research through business partnerships and public engagement activities.
-	Supervising and mentoring research students. 
2.	To contribute to the teaching commitments of the University by: 
-	Teaching, examining and undertaking administrative duties on undergraduate and postgraduate program. 
-	Carrying out curriculum development in the form of design and/or revision of courses offered by the University and its international partner institutions.

Job Qualifications
-	Ph.D. in Data Science related field including Computer Science, Mathematics and Statistics, or other areas;
-	Experience in teaching Master’s and Doctoral programs of Data Science;
-	Demonstrated evidence of fundable research in the field of Data Science with scholarly work commensurate with level of academic experience;
-	Demonstrated ability to work with diverse groups/populations;
-	Supervisor of Master’s/Doctoral programs is preferred;
-	Preference will be given to Macau residents.

Remuneration
The remuneration and appointment rank offered will be competitive and commensurate with the successful applicants’ academic qualifications, current position and professional experience. The compensation/benefits are completive. The current local maximum income tax rate in Macao is 12% but is effectively around 5% - 7% after various discretionary exemptions.

Application/Nomination Procedures
Applicants should visit https://cityu.edu.mo/en/category/job-vacancy/teaching-en/ for more details, and may apply via the link http://www.cityuhr.edu.mo/Job/Login or send the application by mail to the Human Resources Office, 2/F Administrative Building, Avenida Padre Tomas Pereira Taipa, Macau on or before November 23, 2020. 

Review of applications and nominations will commence immediately. Applicants may consider their applications unsuccessful if they were not invited for an interview within 3 months of submission. The successful candidate is expected to assume the position in January/August 2021.

**Personal data provided by applicants will be kept confidential and used for recruitment purpose only.**

",不限,不拘,博士,,None,None,,,,0~5人應徵,,
1a2x6biill,73b82,Assistant Professor – Institute of Data Science,待遇面議,0,0,教授／副教授／助理教授,"Ref. No: #21221-IDS03

The City University of Macau is now inviting applications for the following positions:
-	Assistant Professor in Computer Science / Information Technology / Software Engineering / Information Science / Mathematics / Statistics

City University of Macau is a private but not-for-profit institution. As a comprehensive university in Macau, the University offers an array of Bachelor’s, Master’s and Doctoral degree programs as well as professional courses. It is dedicated to academic excellence and strives to provide students with a rich learning experience that will open their door to the international scene through its continuous expansion of global partnerships. The University upholds its mission to nurture outstanding talents and deliver applicable programs that will serve the evolving needs of Macau and the wider region.

Job Description
To participate in the University’s research and teaching activities, specifically in data science and closely related areas, as follows: 
1.	To undertake internationally leading research within the field of data science, with a preference in any of the following areas: machine learning for large or complex data sets, data processing and integration from heterogeneous sources (text, images, signals, video, social, bio, economical, etc.), data visualization for large or complex data sets, data streams processing, data storage and management.
-	Carrying out original research, individually or collaboratively, leading to the dissemination/publication of results in high quality internationally peer-reviewed academic journals and conferences. 
-	Identifying and securing funding for new research contracts and grants. 
-	Contributing to the multi-disciplinary research activities within the University and through the Data Science Institute 
-	Maximizing impact from research through business partnerships and public engagement activities.
-	Supervising and mentoring research students. 
2.	To contribute to the teaching commitments of the University by: 
-	Teaching, examining and undertaking administrative duties on undergraduate and postgraduate program. 

Job Qualifications
-	Ph.D. in Data Science related field including Computer Science, Mathematics and Statistics, or other areas;
-	Experience in teaching programs of Data Science;
-	Demonstrated evidence of fundable research in the field of Data Science and  with scholarly work commensurate with level of academic experience;
-	Demonstrated ability to teach Data Science;
-	Demonstrated ability in programming, familiar with mainstream technology and structure of big data;
-	Demonstrated ability to work with diverse groups/populations;
-	Supervisor of Master’s/Doctoral programs is preferred;
-	Preference will be given to Macau residents.

Remuneration
The remuneration and appointment rank offered will be competitive and commensurate with the successful applicants’ academic qualifications, current position and professional experience. The compensation/benefits are completive. The current local maximum income tax rate in Macao is 12% but is effectively around 5% - 7% after various discretionary exemptions.

Application/Nomination Procedures
Applicants should visit https://cityu.edu.mo/en/category/job-vacancy/teaching-en/ for more details, and may apply via the link http://www.cityuhr.edu.mo/Job/Login or send the application by mail to the Human Resources Office, 2/F Administrative Building, Avenida Padre Tomas Pereira Taipa, Macau on or before November 23, 2020. 

Review of applications and nominations will commence immediately. Applicants may consider their applications unsuccessful if they were not invited for an interview within 3 months of submission. The successful candidate is expected to assume the position in January/August 2021.

**Personal data provided by applicants will be kept confidential and used for recruitment purpose only.**

",不限,不拘,博士,,None,None,,,,0~5人應徵,,
oct97rc,71fpy,"Contractor, Operation Intelligence & Data Analyst","月薪30,000~40,000元",30000,40000,其他資訊專業人員/電腦系統分析師,"Responsibilities:

 

1. Last mile initiatives (52 initiatives) user story preparation / UAT management, one initiative of last mile is auto-reconciliation which has 53 sub-items required to further analyze and benefit to Call Center offline team's quality validation control
2. Non-last mile initiatives (90 initiatives) requirement deep div and identified items which can be self develop, including 12 team's MTK automation.
3. Analysis CBGO processes & relevant data to identify more opportunity of productivity improvement.
4. To develop MTK automation process  for CBGO respective teams

 

Qualification:

Familiar with Excel, SQL and Python",4人,不拘,大學、碩士,統計學相關/資訊管理相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Python/MS SQL,, ,6~10人應徵,121.5909027,25.0689422
ahy4ikw,72rx9,Data Analytics Specialist (Temp),待遇面議,0,0,其他專案管理師/軟體相關專案管理師,"•Preparing, enhancing and cleaning underlying data from the business
•Building charts, reports and analyses focused on key business issues to support Data Analytics products to external clients
•Provide ongoing insight on the operation of the business – profitability, logistics efficiency, warehouse / inventory management, revenue performance and opportunities
•On-going engagement / interaction with external clients and internal stakeholders in support of Data Analytics projects",1人,2年以上,大學、碩士,統計學相關/資訊管理相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,Python/R/MS SQL,,"Qualifications: •Business intelligence, analytics, statistics or management consulting background  •Familiarity with coding languages (SQL, R, Python) •Excellent Excel skills and familiarity with visualisation software e.g., Tableau, Qlikview, Spotfire  •Strong personal and communication skills to engage with senior stakeholders  Additional information: •Experience 1 to 3 years of experiences in similar roles •Interest and familiarity in data science is preferred •Fluency in English is mandatory",0~5人應徵,121.5553512,25.0514056
1a2x6bl4wt,72moq,Data Engineer 數據工程師,"月薪40,000~60,000元",40000,60000,軟體設計工程師/市場調查／市場分析/Internet程式設計師,"1.Get data from both internal and external sources via API or crawlers.
2.Perform data analysis to help marketing/business teams to answer business/operational questions.
3.Build and optimize models for business decision making.
4,Interpret trends or patterns from complex data sets by using statistical and visualization tools.
5.Conduct data analysis reports to illustrate/visualize the results and insight.
6.Build analytics tools that utilize the data pipeline to provide insights to customer needs, operational efficiency and other key business performance metrics.
7.In charge of architecture design and data flow development for data collection, processing, and analysis.
",1人,不拘,專科以上,,其他外文,聽 /中等、說 /中等、讀 /精通、寫 /中等,Python/R/MS SQL,,"1.Excellent proficiency in Python, js, pandas... etc 2.Understanding of the business and especially e-commerce sales logic. 3.Ability to communicate clearly in Mandarin and English both verbally and in written form. 4.Good learning ability, active contribution, and self-motivation. 5.Good analytical skills to extract meaningful insights from the data. 6.Data Modeling with SQL, Python, or R.  Bonus 1.Data processing experience in the e-commerce warehousing system. 2.Experience of working with remote teams. ",6~10人應徵,121.533697,25.051731
154zrwlk,746f3,資料工程師Data Engineer_0061,待遇面議,0,0,演算法開發工程師/資料庫管理人員,"1.大數據平台(gcp)維護及開發
2.Develop, operate, and monitor ETL for data collection, cleansing, processing, storage, and analytics
3.Automate common data process tasks and support data analysis tasks
4.Write documents for architecture design and implementation",1人,2年以上,大學以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"· 具有物件導向/函數式語言的經驗：Python、Java、Scala 等。(必要) · 具有大數據平台的開發經驗：Hadoop、Spark、Kafka 等。 · 有關聯式 SQL 和 NoSQL 數據庫的經驗 · 在大數據平台上的分析視覺化工具架設經驗 (e.g. Tableau server, Flurry, ) · 具有支持數據轉換、數據結構、依賴關係和工作負載管理的經驗 · 具有雲端服務的開發經驗 (e.g. AWS/GCP/Azure)",0~5人應徵,121.5764629,25.0717236
19huomw,4ker4,CITC_Big Data Strategy and Advanced Technology Architect,待遇面議,0,0,軟體設計工程師/軟體專案主管/電子商務技術主管,"1.Establish and apply an industrial oriented methodology to analyze Big Data related technical issues
  (1)Starting with its strategic perspective, followed by its architectural design and technological details
  (2)Collaborating efficiently and effectively outside and inside

2.Capable to address long-term and big-picture Big Data technical issues
  (1)Understand the Big Data trends and directions
  (2)Analyze the opportunities and challenges
  (3)Assess the competition and ecosystem
  (4)Estimate and advise the research and engineering work items

3.Demonstrate the innovative leadership and visibility through external and internal communications",不限,3年以上,碩士以上,電機電子工程相關/資訊工程相關/數理統計相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,"1.Passion, Curiosity, Collaboration and Communication on Big Data Technology with 3+ years of working experience. 2.Master's or above in Computer Science, Applied Mathematics, Statistics or related",0~5人應徵,121.0449768,24.774922
10ww9gpk,6sqm6,"Sr Software/Data Engineer, Smart MFG & AI",待遇面議,0,0,軟體設計工程師/資料庫管理人員/其他資訊專業人員,"Job Description
As an IT Software Engineer at Micron you will configure, develop, maintain and support Micron and third party applications. You will create and analyze software specifications, and research, design, document, modify, and support software throughout the development life cycle. You can demonstrate the functional and technical skills necessary to switch between development technologies and merge them to provide the best solution. You have a demonstrated ability to create quality software and participate in quality improvement efforts. You will provide solutions that create business value while at the same time minimizing negative impact through defects, downtime, or performance degradation.



Responsibilities and Tasks


Analyze business needs to understand the problem.

Meet with customers.
Collaborate with others (Business Process Analysts, Project Managers) to identify, clarify, and capture customer requirements.
Document As Is and To Be process flows.
Analyze the software solution options.

Evaluate the available software options.
Consult with the IT enterprise architects to understand the IT roadmap.
Lead or participate in a cost analysis.
Lead or participate in a decision analysis.
Collaborate with the project manager to determine the time, resource constraints, etc.
Review options with the customer to help determine the best solution.
Follow the software development lifecycle to deliver solutions.

Design a solution based on customer requirements.
Implement the software solution along with automation test.
Participate with end users in integration and user acceptance testing.
Document (technical specifications, test plans, deployment plans, etc.).
Implement 3rd party solutions.

Partner with the IT Procurement representative to determine contracts, support requirements, training provided, etc.
Determine how to integrate the solution into the existing business environment.
Participate in software audits.
Participate in service packs and software upgrades.
Work with project teams and partners to ensure a successful implementation that meets customer expectations.
Provide 24x7 escalation support for software issues.

Act as the subject matter expert (SME) and final point of contact.
Respond to customer or developer requests for assistance.
Solve issues independently and with other teams.
Identify and document defects and enhancements.
Assist with the onboarding of support team members through training and mentoring.

Attend conferences and seminars.
Attend training and implement the information learned.
Research best practices, current trends, and techniques.
Make recommendations to the enterprise architect for changes to the roadmap.
Implement technology interactions based on company and industry best practices.



Education
Bachelors Degree or equivalent experience
Computer Science or Information Systems, preferred
Related field of study


Qualifications and Experience
5+ year experience with SW development.
Proficiency with programming languages (Angular, JAVA, Python, C#, any one of them) & database, Big Data applications
Familiar with Hadoop echo-systems (such as Hive, HBase, HDFS, NiFi)
Good communication skills in English 

",1~2人,3年以上,碩士以上,資訊管理相關/資訊工程相關/其他數學及電算機科學相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"1.	8+ years’ experience for developing, delivering, and supporting MFG application solutions 2.	3+ years of leading develop team in MFG application solutions 3.	Proficient with C#, .Net Core, Web API (REST/JSON), ASP .Net, Containers (Docker) 4.	Proficient with SQL and Database design principles. 5.	Experience writing unit test cases and test-driven development 6.	Experience being on an Agile team (Scrum, Kanban, etc). 7.	Active team participation and demonstrated teamwork and consensus building skills 8.	Strong analytical and problem-solving skills to participate and contribute to problem solving and incident management. 9.	The ability to work in several areas of software development as part of a team or independently 10.	Ability to independently prioritize work from multiple sources, including quick tasks and large-scale project work to maintain high level of commitment 11.	Good communication skills in English or TOEIC 750 above 12.	Flexibility to partner with team members and customers in different time zone (USA, India…etc) is needed. Preferred experience includes: 1.        Familiar with C++, PERL, Power shell, Unix/Linux  2.        Familiar with CI/CD (TFS/Jenkins) 3.        Knowledge of Cloud technology (Open Shift/Azure) 4.        Business travel is expected and sometimes to co-operate with partner/customer",0~5人應徵,121.3736985,25.0383964
